user_id,question_id,time_spent_sec,question_difficulty,mcq_correct,past_correct_pct,skill_level
214,10046,25.32,1,1,0.728,3
305,5420,13.27,1,1,0.541,3
90,2085,18.29,2,1,0.462,4
433,9437,66.18,5,1,0.762,2
381,5813,17.75,1,1,0.406,4
198,14102,19.9,3,0,0.511,3
239,5094,18.38,2,0,0.568,3
331,1280,51.28,5,0,0.455,4
356,11020,39.54,3,1,0.71,3
489,18733,27.12,1,1,0.795,2
71,15248,13.58,1,1,0.518,3
43,8062,28.63,3,1,0.412,4
112,11881,50.96,4,0,0.416,4
500,17543,50.32,4,0,0.332,4
362,19459,13.5,1,1,0.628,3
298,13441,47.44,2,1,0.493,4
47,6771,18.74,3,0,0.43,4
208,19918,39.03,4,0,0.143,5
256,6706,8.13,1,1,0.553,3
45,10843,26.32,1,1,0.342,4
95,243,88.86,4,0,0.449,4
323,18765,44.73,3,0,0.644,3
365,13022,21.32,3,1,0.374,4
295,12962,86.17,5,0,0.6,3
213,11144,22.41,5,1,0.499,4
36,16412,38.35,4,0,0.232,5
499,14602,41.84,4,0,0.239,5
267,3644,14.73,2,1,0.33,4
102,15121,30.73,2,1,0.288,4
64,4682,35.85,3,1,0.463,4
408,6489,35.82,3,0,0.332,4
17,17924,28.12,3,0,0.276,4
302,10010,29.36,4,1,0.441,4
445,11769,54.46,5,0,0.349,4
133,158,36.05,3,1,0.377,4
276,831,29.45,3,0,0.462,4
456,135,43.8,2,1,0.822,2
377,3996,41.65,4,0,0.739,3
365,16778,26.19,3,0,0.374,4
373,9276,36.63,5,0,0.7,3
438,15535,16.55,3,0,0.382,4
241,18631,24.15,1,1,0.255,4
185,13821,24.77,2,1,0.616,3
423,7907,54.22,3,0,0.76,2
95,8423,35.6,4,0,0.449,4
247,12908,52.96,3,0,0.751,2
481,1322,77.65,3,1,0.487,4
365,16911,83.37,4,0,0.374,4
494,1629,29.65,4,0,0.384,4
490,9387,27.22,3,0,0.418,4
108,2381,57.22,3,0,0.402,4
430,6,49.74,4,0,0.504,3
354,13575,46.02,3,0,0.53,3
61,14443,14.31,1,1,0.29,4
410,15910,34.19,3,0,0.213,5
221,14232,83.3,5,0,0.454,4
15,10413,20.93,3,1,0.81,2
46,1247,38.74,4,1,0.634,3
147,15105,31.04,4,0,0.459,4
338,11036,53.16,4,1,0.252,4
488,17291,30.98,3,1,0.384,4
168,229,24.05,2,1,0.329,4
94,13897,28.7,4,0,0.157,5
394,7439,17.76,1,1,0.682,3
223,11291,48.99,3,1,0.169,5
476,3089,19.76,3,0,0.659,3
443,19165,21.84,3,0,0.708,3
372,17331,26.46,1,1,0.635,3
364,1820,22.61,2,1,0.524,3
189,7166,57.8,5,0,0.142,5
213,14048,35.57,3,0,0.499,4
421,12148,30.88,2,0,0.45,4
103,10735,83.2,4,0,0.378,4
446,5383,19.17,2,1,0.745,3
319,12956,22.32,2,1,0.673,3
63,1843,52.46,5,0,0.557,3
91,16803,28.66,2,1,0.587,3
88,3452,34.92,3,1,0.527,3
133,14461,84.03,5,0,0.377,4
225,3036,43.03,5,0,0.195,5
198,6494,21.91,3,1,0.511,3
466,11604,31.4,2,0,0.134,5
306,6702,24.2,2,1,0.44,4
391,16087,13.94,2,1,0.45,4
145,5042,57.69,4,0,0.443,4
229,5470,30.12,2,1,0.651,3
10,3134,74.62,4,0,0.652,3
133,6650,55.08,4,0,0.377,4
88,9875,27.72,2,1,0.527,3
83,19579,30.58,2,1,0.71,3
411,5878,36.52,2,1,0.491,4
383,6148,50.77,2,1,0.587,3
462,1200,39.69,3,0,0.075,5
451,6900,30.59,4,1,0.793,2
115,3611,14.9,1,1,0.466,4
280,1283,16.61,1,1,0.678,3
90,1863,23.29,4,0,0.462,4
223,399,39.13,2,1,0.169,5
268,17851,84.66,2,1,0.213,5
321,576,11.82,1,1,0.319,4
163,12128,25.4,3,0,0.535,3
47,6517,43.17,3,0,0.43,4
282,3047,30.12,3,0,0.453,4
4,627,30.14,3,1,0.404,4
479,15973,70.41,4,1,0.711,3
267,7173,18.42,2,1,0.33,4
264,19260,31.67,5,0,0.449,4
322,15959,4.51,1,0,0.104,5
74,10053,25.57,3,1,0.736,3
400,17162,41.34,3,0,0.543,3
67,376,27.32,2,0,0.478,4
60,7467,125.01,5,0,0.709,3
228,18507,87.78,4,0,0.326,4
458,4901,28.1,3,0,0.317,4
1,17125,33.32,4,1,0.213,5
403,19641,26.35,4,0,0.693,3
177,16733,29.76,3,1,0.375,4
134,15930,80.76,5,0,0.338,4
427,16451,30.42,2,0,0.49,4
381,98,47.45,4,0,0.406,4
154,10156,61.27,5,0,0.206,5
158,17683,37.52,3,1,0.596,3
469,575,37.56,3,0,0.548,3
391,11224,32.37,2,0,0.45,4
442,19757,58.95,5,0,0.44,4
196,18870,31.99,2,1,0.34,4
221,16208,74.01,4,0,0.454,4
431,12464,16.39,3,0,0.217,5
242,1563,17.75,2,1,0.504,3
247,13753,36.75,3,0,0.751,2
217,11699,34.29,3,0,0.597,3
426,8418,48.39,5,1,0.265,4
364,18469,12.71,1,0,0.524,3
10,9277,23.37,2,0,0.652,3
263,9025,19.15,2,1,0.447,4
425,3442,31.71,2,1,0.418,4
93,18467,19.77,2,0,0.288,4
39,9498,37.17,3,0,0.483,4
321,10125,32.68,3,0,0.319,4
179,5274,27.8,2,1,0.655,3
47,10887,17.97,2,1,0.43,4
9,7546,19.69,2,1,0.915,1
363,6653,30.57,2,1,0.378,4
486,14593,11.8,1,1,0.829,2
482,12331,49.57,4,0,0.189,5
415,3797,10.47,1,1,0.563,3
156,10535,12.09,1,1,0.779,2
66,448,23.41,3,1,0.427,4
148,13349,16.05,1,0,0.37,4
375,16504,38.71,4,0,0.406,4
147,17299,43.88,4,0,0.459,4
483,9077,17.84,2,0,0.205,5
380,4787,21.98,3,0,0.787,2
71,19777,55.87,3,0,0.518,3
129,12612,22.38,2,1,0.658,3
328,1051,54.11,4,0,0.447,4
213,8965,29.96,2,1,0.499,4
410,16913,23.01,2,0,0.213,5
349,7396,54.64,5,0,0.334,4
332,8520,77.77,4,0,0.592,3
133,14602,42.63,3,0,0.377,4
26,17812,62.79,3,1,0.313,4
454,10033,38.78,3,0,0.723,3
392,15220,20.94,2,1,0.291,4
153,15324,26.87,2,0,0.275,4
273,14245,18.38,1,1,0.238,5
34,11605,58.59,4,0,0.347,4
262,2004,26.82,1,1,0.354,4
345,2621,96.51,5,0,0.659,3
437,2408,12.42,1,0,0.24,5
269,9092,67.71,5,1,0.847,2
152,7858,23.24,2,0,0.41,4
280,8222,41.16,5,0,0.678,3
51,3616,44.16,4,0,0.315,4
488,13306,18.33,2,1,0.384,4
157,7042,25.58,2,1,0.656,3
129,17002,33.59,2,1,0.658,3
418,988,44.5,5,1,0.748,3
27,19550,39.71,3,1,0.614,3
427,12926,16.65,2,1,0.49,4
207,12872,42.88,3,1,0.451,4
482,15826,19.37,2,0,0.189,5
11,4069,41.57,2,0,0.318,4
464,6932,93.36,5,0,0.651,3
490,13157,68.15,3,0,0.418,4
265,124,39.03,3,0,0.299,4
462,7085,37.13,4,0,0.075,5
359,19953,16.96,3,0,0.607,3
98,18463,8.03,1,0,0.599,3
331,17597,44.77,4,0,0.455,4
331,15982,11.43,1,0,0.455,4
490,18077,34.34,2,0,0.418,4
58,14494,11.17,1,1,0.587,3
374,4588,18.35,3,1,0.267,4
50,13035,43.23,3,1,0.532,3
478,257,65.47,4,0,0.444,4
319,3125,48.3,2,1,0.673,3
211,15769,32.54,2,1,0.436,4
61,10732,44.0,4,1,0.29,4
329,10202,72.78,4,0,0.412,4
311,5008,24.97,1,1,0.552,3
208,12761,99.32,5,0,0.143,5
461,12151,14.97,2,0,0.289,4
258,15653,28.36,3,0,0.272,4
100,10162,27.39,3,1,0.657,3
478,17409,20.27,2,1,0.444,4
261,3231,26.19,3,1,0.859,2
80,16319,16.4,2,0,0.806,2
336,8429,46.86,4,0,0.657,3
478,6617,37.01,2,1,0.444,4
258,15520,31.48,4,1,0.272,4
478,3570,39.63,4,0,0.444,4
436,10731,25.05,2,1,0.485,4
39,9098,27.03,4,0,0.483,4
18,9973,25.04,1,0,0.576,3
101,10604,19.85,4,0,0.371,4
358,18849,21.09,1,1,0.783,2
463,4625,48.05,5,0,0.39,4
423,12039,70.32,4,0,0.76,2
330,16530,25.13,1,0,0.86,2
82,8603,35.94,4,0,0.575,3
346,16039,18.7,2,1,0.67,3
195,1951,31.7,3,0,0.544,3
446,11433,18.42,2,0,0.745,3
240,11449,49.17,4,1,0.475,4
459,14908,24.12,3,0,0.758,2
122,19760,38.09,3,1,0.731,3
405,12346,10.13,1,1,0.863,2
424,11135,91.59,4,0,0.28,4
291,7743,14.39,2,0,0.337,4
295,18879,23.9,3,1,0.6,3
431,9065,21.18,4,0,0.217,5
160,11127,26.96,2,0,0.275,4
366,5169,48.26,3,0,0.248,5
228,19492,85.27,5,0,0.326,4
286,6944,64.3,3,1,0.637,3
94,664,74.82,4,0,0.157,5
173,19065,48.04,4,1,0.336,4
348,1974,37.65,5,0,0.338,4
3,19473,13.78,1,1,0.145,5
236,3508,25.04,3,0,0.194,5
404,10176,30.55,2,1,0.508,3
229,11564,27.85,5,1,0.651,3
3,6339,59.91,4,0,0.145,5
462,15133,22.62,2,1,0.075,5
87,13913,12.08,2,1,0.519,3
214,7378,28.99,3,1,0.728,3
216,275,21.2,3,1,0.35,4
432,15230,24.83,3,0,0.486,4
225,12967,51.48,3,1,0.195,5
398,9170,25.42,3,1,0.501,3
31,4811,14.92,1,1,0.782,2
23,12875,14.66,1,1,0.635,3
327,13925,46.62,3,0,0.396,4
340,16706,115.85,4,0,0.406,4
29,5589,12.86,1,0,0.443,4
434,17218,11.58,1,1,0.349,4
235,9189,14.52,1,1,0.709,3
246,12144,24.79,3,1,0.418,4
285,445,67.57,4,0,0.22,5
211,10192,28.21,4,0,0.436,4
422,9287,24.1,3,0,0.3,4
343,7745,72.09,5,0,0.608,3
92,16744,37.34,3,1,0.738,3
276,13405,22.5,1,1,0.462,4
196,14969,44.21,3,0,0.34,4
128,19508,36.76,2,0,0.31,4
57,3801,12.75,2,1,0.685,3
475,16887,13.25,1,1,0.823,2
95,19183,54.27,4,0,0.449,4
321,9710,19.69,1,0,0.319,4
471,388,55.68,5,0,0.333,4
413,1600,18.4,2,0,0.638,3
294,13880,63.9,4,0,0.36,4
290,13232,82.35,5,1,0.59,3
194,859,30.14,2,0,0.571,3
113,1182,47.42,3,1,0.628,3
266,9030,40.47,5,1,0.672,3
480,1991,34.96,3,1,0.68,3
190,3448,8.72,1,0,0.487,4
21,1378,21.96,2,0,0.455,4
334,1331,29.32,3,1,0.501,3
223,7818,54.95,5,0,0.169,5
242,15159,37.61,3,1,0.504,3
277,7317,42.62,3,0,0.361,4
21,4540,24.53,2,1,0.455,4
48,7534,30.39,3,1,0.738,3
494,4653,49.61,4,1,0.384,4
247,4882,12.75,2,0,0.751,2
51,10542,25.64,3,1,0.315,4
170,9811,27.51,2,1,0.805,2
10,7202,21.93,2,1,0.652,3
245,19794,39.09,4,0,0.69,3
67,11318,33.79,3,0,0.478,4
308,14636,41.36,3,1,0.688,3
205,15773,66.97,4,1,0.521,3
435,11526,16.17,4,1,0.303,4
85,2374,27.09,2,0,0.446,4
254,13482,29.55,1,1,0.717,3
339,18637,45.11,2,1,0.847,2
125,15541,52.63,4,1,0.726,3
410,13869,28.44,2,1,0.213,5
246,10104,43.61,4,0,0.418,4
196,5963,38.21,5,0,0.34,4
42,16788,15.24,1,1,0.145,5
353,8881,63.57,5,1,0.523,3
37,5136,29.31,2,0,0.35,4
261,9884,35.14,3,0,0.859,2
417,19093,49.66,4,0,0.461,4
237,12451,20.84,3,0,0.287,4
368,11076,60.06,3,0,0.606,3
72,18232,49.69,4,0,0.494,4
382,16311,40.27,3,0,0.513,3
7,1198,48.01,4,0,0.217,5
111,6748,70.58,4,0,0.338,4
274,2388,40.67,3,1,0.582,3
105,9539,15.28,1,1,0.441,4
42,44,45.99,3,0,0.145,5
330,3099,27.68,3,0,0.86,2
482,5260,20.82,3,0,0.189,5
118,2919,76.94,5,0,0.324,4
16,17038,28.47,3,1,0.397,4
334,817,31.22,3,0,0.501,3
115,13790,51.02,3,1,0.466,4
237,8768,46.97,2,1,0.287,4
324,14828,46.93,4,0,0.715,3
391,15321,53.81,4,0,0.45,4
299,9693,47.6,4,1,0.478,4
405,11694,24.52,2,1,0.863,2
437,11206,42.1,4,0,0.24,5
453,8778,31.05,3,1,0.729,3
227,8782,16.13,4,0,0.412,4
296,10506,31.58,3,0,0.487,4
129,8814,52.16,4,1,0.658,3
99,12909,65.64,5,1,0.787,2
212,18038,32.08,3,1,0.516,3
385,18305,62.74,3,0,0.589,3
408,19286,22.27,2,0,0.332,4
285,9227,72.8,5,0,0.22,5
64,9025,72.25,5,1,0.463,4
127,1479,45.85,5,0,0.365,4
352,13447,61.45,4,1,0.506,3
410,12229,23.91,2,1,0.213,5
50,7887,45.19,4,1,0.532,3
183,812,27.4,3,1,0.402,4
349,4079,35.37,4,0,0.334,4
59,16496,35.45,4,0,0.674,3
346,18988,44.72,4,0,0.67,3
452,19074,17.05,1,1,0.209,5
150,5199,27.52,2,1,0.785,2
426,7685,16.04,2,1,0.265,4
77,11691,31.05,2,1,0.464,4
492,5547,37.73,4,1,0.231,5
473,16018,25.98,2,1,0.573,3
262,12947,34.8,2,1,0.354,4
298,17357,19.6,3,1,0.493,4
289,2398,48.24,3,1,0.848,2
64,9932,24.98,2,1,0.463,4
68,731,39.2,3,0,0.704,3
451,17529,23.86,2,1,0.793,2
492,8409,38.68,3,0,0.231,5
131,15500,37.36,5,0,0.499,4
21,13336,24.27,3,0,0.455,4
66,5015,34.9,2,1,0.427,4
411,19975,63.42,4,0,0.491,4
312,816,34.43,4,0,0.508,3
262,5349,28.51,2,0,0.354,4
41,5590,37.07,4,0,0.767,2
158,1537,19.98,2,0,0.596,3
221,15451,47.45,3,1,0.454,4
83,7500,23.77,2,1,0.71,3
8,14152,47.77,3,1,0.824,2
95,17935,18.52,1,1,0.449,4
51,1210,14.69,1,1,0.315,4
442,1081,17.6,3,0,0.44,4
49,4237,11.64,1,1,0.339,4
158,8884,52.65,4,0,0.596,3
304,15646,25.71,3,0,0.122,5
179,919,29.43,4,1,0.655,3
289,9874,19.42,2,1,0.848,2
273,10035,27.14,3,1,0.238,5
497,5869,18.41,2,1,0.598,3
272,1475,42.76,4,1,0.529,3
23,17306,47.82,3,0,0.635,3
38,12716,27.45,3,1,0.286,4
310,2736,27.02,2,1,0.696,3
210,7666,17.37,2,1,0.42,4
241,9730,18.87,1,1,0.255,4
122,14361,15.53,2,0,0.731,3
20,5877,9.13,1,1,0.802,2
206,11082,19.94,2,1,0.775,2
445,16384,21.19,1,1,0.349,4
183,17943,25.91,1,1,0.402,4
490,9227,26.55,2,1,0.418,4
195,11346,24.03,3,1,0.544,3
149,15657,75.69,4,0,0.514,3
294,10303,58.27,4,0,0.36,4
209,11436,10.85,1,0,0.065,5
431,8184,26.92,2,1,0.217,5
337,6801,59.27,5,0,0.379,4
42,19009,30.27,3,1,0.145,5
471,15106,30.0,2,0,0.333,4
203,5134,32.21,4,1,0.428,4
378,8050,40.46,4,0,0.218,5
448,8645,24.65,2,1,0.552,3
92,9555,41.93,3,0,0.738,3
80,7490,24.31,3,1,0.806,2
184,8740,13.89,1,1,0.808,2
325,18843,23.5,2,1,0.438,4
126,5575,37.25,4,1,0.433,4
308,7833,54.34,4,0,0.688,3
154,4088,8.37,1,1,0.206,5
406,13756,17.01,2,1,0.614,3
399,6388,25.91,2,0,0.58,3
47,15395,46.37,3,1,0.43,4
292,16345,10.02,1,0,0.84,2
156,16692,26.1,1,1,0.779,2
129,3434,11.7,1,1,0.658,3
66,7142,47.2,5,0,0.427,4
387,2214,36.25,2,1,0.388,4
132,9662,8.95,1,1,0.297,4
485,9816,33.47,3,1,0.889,2
56,12195,54.22,3,1,0.278,4
32,3430,57.93,5,0,0.491,4
211,32,30.36,2,1,0.436,4
123,7751,24.37,2,1,0.629,3
435,5806,34.96,2,0,0.303,4
238,9482,28.09,2,1,0.633,3
496,4659,34.36,2,1,0.683,3
79,19784,25.33,1,1,0.719,3
148,2907,56.31,3,0,0.37,4
80,11897,54.53,4,1,0.806,2
210,4080,34.19,3,1,0.42,4
174,14911,20.58,3,1,0.758,2
436,18173,49.35,5,0,0.485,4
39,19690,42.42,3,1,0.483,4
472,2030,13.6,1,0,0.396,4
52,15940,27.54,2,0,0.466,4
304,10005,56.56,4,0,0.122,5
16,14075,29.67,2,0,0.397,4
258,18669,17.2,2,0,0.272,4
175,7602,59.59,4,0,0.64,3
20,7826,8.9,1,1,0.802,2
133,4600,7.34,1,1,0.377,4
20,7213,56.73,4,1,0.802,2
142,3511,34.18,2,1,0.244,5
99,6921,14.37,1,1,0.787,2
243,16967,27.21,2,1,0.369,4
331,16969,17.83,1,1,0.455,4
497,6068,28.4,2,0,0.598,3
202,12096,29.64,2,1,0.353,4
176,1950,35.07,3,1,0.462,4
192,3979,22.55,1,1,0.718,3
98,6966,34.68,3,1,0.599,3
496,6453,12.03,1,1,0.683,3
276,13844,15.91,2,1,0.462,4
274,11722,17.81,1,1,0.582,3
80,1186,49.8,5,0,0.806,2
193,12378,23.75,2,1,0.416,4
183,8533,27.07,3,1,0.402,4
111,1435,15.12,1,0,0.338,4
350,9908,13.88,1,0,0.611,3
468,5215,29.42,2,1,0.712,3
296,11805,26.74,3,0,0.487,4
136,3402,22.94,3,1,0.818,2
391,9083,51.04,3,0,0.45,4
75,13742,43.81,3,1,0.499,4
365,831,16.31,2,1,0.374,4
397,11949,36.96,5,0,0.621,3
432,14343,15.31,1,0,0.486,4
221,9880,57.68,5,0,0.454,4
281,10307,44.38,3,0,0.52,3
347,10697,43.39,4,0,0.585,3
491,5926,34.06,4,0,0.431,4
225,12733,31.13,2,0,0.195,5
134,15125,17.26,2,1,0.338,4
254,5561,27.37,2,1,0.717,3
185,5555,61.04,4,1,0.616,3
223,9266,11.32,1,1,0.169,5
240,8433,34.54,2,1,0.475,4
39,1062,18.02,3,0,0.483,4
457,5319,25.34,2,1,0.459,4
67,7087,68.32,5,0,0.478,4
162,4429,55.5,3,0,0.644,3
239,19533,69.63,3,1,0.568,3
198,16180,53.53,4,1,0.511,3
175,8507,22.51,2,0,0.64,3
455,4275,33.56,3,1,0.362,4
267,11803,63.61,4,0,0.33,4
101,15525,22.91,3,0,0.371,4
384,12477,45.36,3,0,0.467,4
162,6664,22.01,1,1,0.644,3
32,1249,30.24,2,1,0.491,4
47,1107,35.06,4,0,0.43,4
476,18255,13.7,1,0,0.659,3
177,12580,31.06,3,0,0.375,4
313,1117,8.92,1,1,0.627,3
310,9088,26.32,1,1,0.696,3
398,19597,63.02,3,1,0.501,3
351,5868,22.85,2,0,0.347,4
153,17827,28.39,3,0,0.275,4
305,3887,40.11,3,1,0.541,3
399,19772,41.01,3,0,0.58,3
317,16864,33.06,3,1,0.221,5
277,4132,44.26,3,1,0.361,4
215,8502,30.91,3,0,0.117,5
378,18874,57.15,5,0,0.218,5
89,10142,39.51,3,1,0.22,5
366,3931,30.47,2,1,0.248,5
282,8753,33.4,3,0,0.453,4
4,2932,62.43,5,0,0.404,4
436,1657,83.71,4,1,0.485,4
60,15030,24.56,2,1,0.709,3
212,13445,16.26,1,1,0.516,3
376,3385,69.61,4,1,0.598,3
134,4485,11.85,2,0,0.338,4
500,7754,31.28,5,0,0.332,4
426,14818,20.39,2,1,0.265,4
203,18814,19.74,2,0,0.428,4
482,3093,22.59,1,1,0.189,5
5,9090,124.35,4,1,0.498,4
316,10400,31.26,3,1,0.552,3
116,18887,15.96,3,0,0.278,4
64,5070,31.64,2,1,0.463,4
381,7998,21.31,2,1,0.406,4
354,13915,26.63,2,1,0.53,3
302,19867,34.13,3,1,0.441,4
9,744,40.34,3,0,0.915,1
449,9702,48.51,4,1,0.697,3
93,16243,50.02,5,0,0.288,4
175,14238,11.88,1,0,0.64,3
32,6496,29.87,3,0,0.491,4
74,12519,25.71,2,1,0.736,3
201,4714,23.03,2,1,0.355,4
398,6987,58.25,3,1,0.501,3
244,19189,43.63,4,0,0.798,2
438,12343,15.92,1,0,0.382,4
170,8741,30.51,3,1,0.805,2
12,7908,54.61,3,0,0.359,4
60,10554,64.54,3,0,0.709,3
408,16619,39.04,4,1,0.332,4
236,13631,26.08,3,1,0.194,5
239,11992,21.73,1,1,0.568,3
371,13452,18.45,2,0,0.192,5
358,13861,46.37,3,1,0.783,2
208,1722,55.85,3,1,0.143,5
42,1925,15.61,2,1,0.145,5
186,8087,46.48,4,0,0.292,4
71,7738,14.37,1,1,0.518,3
290,13710,65.21,5,1,0.59,3
376,5389,18.21,2,0,0.598,3
166,237,45.58,3,0,0.286,4
140,1705,21.8,1,1,0.595,3
256,13543,39.33,2,1,0.553,3
379,4479,71.57,3,0,0.378,4
205,10379,32.04,2,1,0.521,3
69,8993,22.92,1,0,0.66,3
199,13009,16.66,1,1,0.759,2
238,5674,29.49,2,1,0.633,3
477,16804,25.09,2,0,0.564,3
379,10457,30.64,3,1,0.378,4
329,12005,32.52,3,0,0.412,4
248,1409,58.3,3,0,0.655,3
387,19083,35.8,5,0,0.388,4
139,1559,43.77,2,1,0.568,3
492,15134,36.72,3,0,0.231,5
154,17683,50.4,5,0,0.206,5
242,19875,16.43,1,0,0.504,3
404,3662,43.63,5,0,0.508,3
133,2087,75.29,3,0,0.377,4
25,2445,48.03,4,0,0.822,2
351,15558,30.18,2,0,0.347,4
257,15028,11.42,1,1,0.54,3
80,13275,12.13,2,1,0.806,2
97,5311,23.77,2,1,0.678,3
479,283,34.75,3,1,0.711,3
293,3126,31.58,4,0,0.418,4
480,8226,39.08,2,1,0.68,3
472,1990,19.5,2,0,0.396,4
246,3562,30.76,2,1,0.418,4
445,399,54.71,3,0,0.349,4
379,15032,32.88,3,0,0.378,4
180,7741,67.41,5,1,0.247,5
204,14104,32.45,2,1,0.465,4
332,9781,29.05,2,1,0.592,3
136,19771,14.75,1,1,0.818,2
40,8315,48.88,3,1,0.662,3
338,13465,14.57,1,1,0.252,4
8,776,47.96,2,1,0.824,2
196,7228,27.53,3,0,0.34,4
203,6325,11.11,1,1,0.428,4
333,4115,19.69,2,1,0.437,4
447,12053,17.13,2,1,0.689,3
468,18603,14.2,2,1,0.712,3
195,7735,34.14,2,0,0.544,3
402,7326,20.59,1,1,0.465,4
108,10966,27.64,3,1,0.402,4
195,11112,40.54,3,1,0.544,3
97,19386,33.6,4,0,0.678,3
257,5177,18.17,3,1,0.54,3
10,10971,31.53,3,1,0.652,3
284,10505,24.58,4,0,0.746,3
132,10732,19.46,2,0,0.297,4
67,12753,34.08,2,0,0.478,4
465,8444,17.55,1,1,0.614,3
132,7781,40.56,3,1,0.297,4
234,19387,18.85,3,1,0.86,2
209,13782,36.17,4,1,0.065,5
252,7667,31.49,1,1,0.497,4
163,6274,56.76,5,0,0.535,3
489,11862,27.79,4,1,0.795,2
390,8536,52.4,5,0,0.284,4
299,12029,25.49,3,0,0.478,4
147,15643,11.31,1,1,0.459,4
452,17161,25.25,1,1,0.209,5
427,9749,29.09,4,1,0.49,4
437,13063,41.54,3,0,0.24,5
205,18745,10.43,1,0,0.521,3
452,16105,23.81,3,1,0.209,5
258,6006,41.84,5,0,0.272,4
486,12764,8.09,1,1,0.829,2
125,19419,10.48,1,1,0.726,3
265,17334,25.71,3,1,0.299,4
226,7015,38.14,2,1,0.637,3
45,13480,16.41,1,1,0.342,4
466,5360,16.59,3,0,0.134,5
34,6435,39.83,3,0,0.347,4
316,19632,30.67,3,0,0.552,3
245,19865,34.38,1,1,0.69,3
48,693,19.18,1,1,0.738,3
317,7521,57.43,4,1,0.221,5
158,1920,50.38,5,0,0.596,3
390,10121,28.53,2,1,0.284,4
435,17533,20.08,1,1,0.303,4
438,2696,14.03,1,0,0.382,4
84,4160,46.22,4,0,0.694,3
373,3301,15.1,3,1,0.7,3
330,8824,59.61,4,0,0.86,2
272,5055,154.58,4,0,0.529,3
350,5806,49.94,3,1,0.611,3
181,13584,15.19,2,0,0.122,5
47,9910,25.74,2,0,0.43,4
343,17264,25.41,1,1,0.608,3
178,4024,39.57,3,1,0.619,3
312,19479,60.17,4,0,0.508,3
340,17362,31.49,2,1,0.406,4
86,2185,57.38,4,1,0.413,4
302,1530,32.02,2,1,0.441,4
251,9817,30.55,2,1,0.211,5
26,1655,48.99,4,0,0.313,4
479,2333,19.65,1,1,0.711,3
270,483,55.28,3,0,0.479,4
269,9527,26.42,3,1,0.847,2
262,12731,18.17,1,1,0.354,4
446,3876,41.44,5,0,0.745,3
462,5633,68.78,5,0,0.075,5
73,14479,37.66,2,1,0.322,4
443,14295,59.68,3,0,0.708,3
190,4837,44.76,3,0,0.487,4
50,8359,36.09,3,0,0.532,3
348,3462,42.26,3,0,0.338,4
51,11026,24.9,3,1,0.315,4
296,3722,20.52,3,1,0.487,4
434,2457,63.14,3,1,0.349,4
424,8971,32.68,3,0,0.28,4
476,2116,22.58,2,1,0.659,3
346,734,24.46,2,1,0.67,3
141,11515,37.1,4,0,0.491,4
330,1856,31.35,2,1,0.86,2
117,10924,39.05,4,1,0.574,3
205,16616,46.02,5,0,0.521,3
17,14982,37.13,4,0,0.276,4
219,8357,43.74,3,0,0.15,5
446,9368,33.84,4,1,0.745,3
285,5263,26.16,3,1,0.22,5
345,17374,43.26,4,0,0.659,3
309,17477,28.39,3,0,0.606,3
90,17269,33.11,4,0,0.462,4
319,10912,37.79,3,0,0.673,3
119,3926,53.49,3,0,0.383,4
392,5213,35.69,4,0,0.291,4
84,16639,52.01,3,1,0.694,3
236,17777,37.09,3,0,0.194,5
380,13062,31.74,3,1,0.787,2
489,1884,34.36,3,1,0.795,2
162,14541,49.27,3,1,0.644,3
140,3454,42.26,3,0,0.595,3
369,3240,18.61,2,0,0.572,3
151,221,54.09,4,1,0.403,4
245,497,9.07,1,0,0.69,3
289,13574,73.97,5,0,0.848,2
212,8400,30.22,3,0,0.516,3
117,4267,34.45,2,1,0.574,3
269,2377,33.2,4,0,0.847,2
467,12683,74.39,3,0,0.505,3
401,5420,34.93,2,1,0.575,3
142,2777,38.38,3,0,0.244,5
443,2996,22.19,2,0,0.708,3
68,15927,10.73,1,1,0.704,3
38,13601,29.82,3,1,0.286,4
366,18669,18.84,3,0,0.248,5
29,12201,40.83,4,0,0.443,4
115,4259,25.17,3,1,0.466,4
329,8121,44.1,3,1,0.412,4
187,17635,18.25,2,0,0.789,2
412,16626,28.28,3,0,0.211,5
202,307,17.58,2,1,0.353,4
335,6204,41.03,4,1,0.508,3
75,8950,27.6,3,0,0.499,4
135,19779,13.64,1,1,0.504,3
219,2360,23.36,2,0,0.15,5
369,3321,14.76,1,1,0.572,3
10,4739,28.86,3,0,0.652,3
469,17334,37.86,4,1,0.548,3
338,1643,41.04,3,0,0.252,4
87,17830,26.21,3,1,0.519,3
177,13445,27.62,4,1,0.375,4
451,6507,78.37,3,1,0.793,2
232,2157,9.08,1,0,0.663,3
334,18026,30.35,3,1,0.501,3
25,13196,32.58,3,1,0.822,2
384,15412,45.73,3,1,0.467,4
148,16434,49.68,3,0,0.37,4
183,14830,35.99,3,1,0.402,4
252,15079,92.3,4,0,0.497,4
163,19884,55.56,4,1,0.535,3
354,19137,10.97,1,0,0.53,3
36,15267,16.88,3,0,0.232,5
200,8010,42.95,3,1,0.661,3
141,5423,32.09,3,1,0.491,4
232,7055,58.44,4,0,0.663,3
341,19715,38.83,4,1,0.287,4
259,12418,15.14,1,1,0.668,3
220,11968,22.64,2,1,0.724,3
70,9929,8.04,1,1,0.166,5
211,4321,22.33,4,0,0.436,4
